first_pokemon,second_pokemon,winner,did_first_win
664,120,120,0
616,312,616,1
777,321,777,1
446,742,446,1
724,327,724,1
552,506,552,1
673,186,186,0
520,798,520,1
679,173,679,1
340,482,340,1
176,532,532,0
296,250,250,0
67,706,706,0
578,696,696,0
727,335,727,1
742,91,742,1
252,72,252,1
340,108,340,1
180,287,287,0
304,109,109,0
80,523,80,1
339,145,339,1
519,508,508,0
215,665,665,0
102,95,102,1
397,694,694,0
420,261,420,1
577,594,594,0
536,739,536,1
705,524,524,0
278,552,552,0
736,344,344,0
430,312,430,1
520,535,535,0
596,334,596,1
161,130,130,0
367,587,367,1
187,41,187,1
453,730,453,1
256,338,338,0
710,753,710,1
32,560,32,1
273,536,536,0
459,592,592,0
630,257,257,0
416,515,515,0
542,761,542,1
527,273,527,1
19,225,225,0
456,447,456,1
765,508,508,0
13,179,13,1
290,663,663,0
91,797,797,0
440,769,440,1
441,18,441,1
330,5,5,0
110,693,110,1
355,362,362,0
625,528,528,0
688,593,688,1
643,722,643,1
312,414,414,0
369,532,532,0
733,375,375,0
636,84,84,0
54,163,163,0
404,505,505,0
700,738,700,1
234,97,234,1
237,796,796,0
375,196,196,0
650,169,169,0
146,311,311,0
700,47,700,1
22,134,134,0
74,500,74,1
442,530,530,0
512,666,666,0
79,735,735,0
367,746,367,1
237,122,237,1
347,514,514,0
154,293,154,1
307,143,307,1
204,596,204,1
460,96,460,1
729,43,729,1
176,656,656,0
689,688,689,1
272,375,272,1
545,344,545,1
141,265,265,0
473,265,265,0
432,414,432,1
429,124,429,1
786,487,786,1
377,747,747,0
58,612,58,1
543,601,543,1
378,553,553,0
612,73,612,1
464,341,341,0
437,49,437,1
388,201,388,1
82,585,82,1
564,425,425,0
701,493,701,1
522,449,522,1
542,292,542,1
572,779,572,1
26,386,386,0
428,403,428,1
629,280,629,1
759,83,759,1
444,186,444,1
766,736,766,1
647,607,647,1
114,770,770,0
15,374,374,0
71,210,71,1
595,550,595,1
252,328,328,0
140,326,140,1
568,684,684,0
649,470,649,1
622,504,622,1
445,263,263,0
390,614,614,0
178,728,728,0
223,693,223,1
123,312,123,1
757,89,89,0
706,306,706,1
122,338,338,0
343,613,343,1
129,319,129,1
678,338,338,0
753,656,656,0
449,290,449,1
124,405,124,1
402,472,472,0
516,210,516,1
151,574,574,0
636,157,157,0
800,623,623,0
286,29,286,1
217,412,412,0
477,341,477,1
667,439,439,0
460,53,460,1
629,319,629,1
212,770,212,1
357,331,331,0
259,712,712,0
495,574,574,0
364,32,32,0
643,301,301,0
729,143,729,1
715,219,715,1
513,662,513,1
505,380,505,1
544,268,544,1
327,768,768,0
334,786,786,0
693,344,344,0
72,69,72,1
435,780,780,0
519,199,519,1
160,738,738,0
753,191,191,0
88,486,486,0
311,227,311,1
385,791,791,0
132,497,132,1
487,158,158,0
71,172,71,1
712,128,712,1
196,623,623,0
206,756,206,1
51,737,737,0
224,318,224,1
266,690,690,0
132,137,132,1
467,199,467,1
786,43,786,1
577,245,245,0
67,542,542,0
116,402,116,1
525,630,525,1
379,74,74,0
246,632,246,1
390,59,59,0
784,693,693,0
660,626,626,0
98,317,317,0
675,539,539,0
198,40,40,0
383,420,420,0
793,175,793,1
586,767,767,0
149,597,597,0
273,490,490,0
733,488,488,0
586,60,60,0
110,663,110,1
645,32,32,0
275,102,275,1
202,505,505,0
224,663,663,0
9,321,9,1
488,496,496,0
58,219,58,1
1,338,338,0
503,438,438,0
777,430,430,0
773,302,773,1
50,688,688,0
552,163,163,0
313,559,313,1
486,792,792,0
724,507,724,1
97,297,97,1
509,27,27,0
588,591,588,1
381,700,700,0
138,460,138,1
287,216,216,0
255,377,377,0
747,304,747,1
336,467,467,0
353,126,126,0
283,461,283,1
56,540,540,0
773,328,773,1
301,189,301,1
734,744,744,0
638,152,638,1
178,705,705,0
636,595,595,0
122,116,116,0
455,680,455,1
255,486,486,0
321,472,472,0
195,461,195,1
10,47,47,0
23,475,23,1
674,87,674,1
175,134,134,0
113,303,303,0
732,131,732,1
552,55,552,1
320,762,320,1
515,115,115,0
123,698,698,0
748,720,748,1
36,596,596,0
423,675,423,1
772,715,772,1
96,51,51,0
124,690,124,1
259,204,259,1
36,96,36,1
184,562,184,1
115,278,115,1
11,474,474,0
198,689,689,0
674,581,674,1
622,82,622,1
302,761,761,0
379,9,9,0
321,532,532,0
684,539,539,0
441,122,441,1
131,25,131,1
363,115,115,0
206,774,206,1
457,742,742,0
197,474,474,0
266,555,555,0
572,32,32,0
332,265,265,0
106,259,259,0
371,426,426,0
581,425,581,1
161,755,755,0
99,462,99,1
599,283,283,0
592,365,365,0
53,603,603,0
104,217,104,1
472,703,472,1
742,259,259,0
101,230,230,0
787,594,787,1
24,749,24,1
791,2,2,0
589,726,726,0
304,507,507,0
169,739,169,1
376,439,376,1
130,692,130,1
771,358,358,0
729,384,729,1
706,234,234,0
508,179,508,1
553,657,553,1
260,780,260,1
640,772,772,0
728,588,588,0
737,435,737,1
510,390,510,1
222,707,707,0
3,47,3,1
761,401,401,0
104,431,431,0
626,50,50,0
229,96,229,1
726,225,726,1
308,691,308,1
121,469,469,0
179,361,361,0
641,555,555,0
706,127,706,1
673,314,314,0
592,177,177,0
196,176,196,1
654,421,421,0
107,776,776,0
426,69,426,1
530,69,530,1
223,308,223,1
622,293,293,0
65,135,135,0
718,515,718,1
214,75,214,1
691,205,205,0
746,493,493,0
344,389,344,1
528,610,528,1
275,202,275,1
578,264,264,0
313,788,788,0
95,37,37,0
472,132,472,1
152,753,152,1
376,471,376,1
417,598,598,0
503,45,503,1
409,585,409,1
319,113,319,1
305,605,305,1
799,158,158,0
461,446,446,0
764,219,219,0
272,264,264,0
680,677,677,0
240,302,302,0
537,534,534,0
133,393,133,1
199,205,205,0
113,587,587,0
2,396,2,1
100,214,214,0
127,438,438,0
240,112,112,0
764,769,764,1
75,444,444,0
365,182,365,1
698,321,698,1
151,788,151,1
456,36,36,0
172,327,327,0
696,702,702,0
522,104,522,1
696,325,696,1
128,668,128,1
559,461,559,1
335,231,335,1
572,427,427,0
659,286,286,0
91,730,730,0
221,788,788,0
387,56,56,0
362,166,166,0
677,578,677,1
18,753,18,1
314,151,314,1
535,343,535,1
53,257,257,0
414,393,414,1
496,549,549,0
781,611,611,0
267,202,202,0
514,105,514,1
238,159,159,0
690,647,690,1
453,281,453,1
374,400,400,0
537,790,790,0
367,478,478,0
92,176,92,1
689,168,168,0
567,294,567,1
610,577,610,1
506,338,338,0
314,563,314,1
76,697,697,0
483,548,548,0
546,57,57,0
543,541,541,0
784,514,514,0
439,771,771,0
474,652,474,1
65,464,65,1
180,679,679,0
682,175,682,1
286,173,286,1
544,225,544,1
494,565,494,1
376,682,682,0
139,486,139,1
218,781,781,0
625,37,37,0
300,647,300,1
545,275,275,0
493,82,493,1
621,719,621,1
91,79,79,0
285,130,130,0
417,392,392,0
282,275,275,0
414,444,414,1
117,361,361,0
123,133,133,0
795,687,795,1
501,415,415,0
306,190,306,1
692,669,692,1
718,437,718,1
43,95,95,0
606,22,606,1
746,780,746,1
328,342,342,0
404,345,345,0
185,588,588,0
281,171,171,0
149,626,149,1
302,149,302,1
701,553,553,0
113,281,281,0
400,134,134,0
55,240,240,0
39,169,169,0
239,372,372,0
430,475,430,1
692,109,109,0
354,20,354,1
2,616,616,0
522,481,481,0
71,659,71,1
484,394,394,0
636,471,636,1
415,635,635,0
348,316,316,0
680,675,675,0
771,773,773,0
425,658,658,0
282,173,282,1
283,341,341,0
295,9,9,0
756,458,756,1
247,657,657,0
434,580,580,0
671,166,166,0
223,641,223,1
96,792,792,0
647,418,418,0
311,127,127,0
286,414,414,0
300,245,300,1
83,602,83,1
259,49,259,1
436,410,410,0
141,208,141,1
486,590,590,0
185,586,586,0
791,376,376,0
647,229,647,1
288,699,699,0
29,436,436,0
777,790,777,1
166,270,270,0
305,87,305,1
50,86,50,1
50,709,709,0
120,280,280,0
359,696,359,1
25,396,25,1
119,74,119,1
634,325,634,1
640,614,614,0
91,795,91,1
633,755,633,1
451,724,724,0
299,381,299,1
77,315,77,1
780,82,780,1
228,364,228,1
740,328,328,0
712,659,712,1
147,634,147,1
641,555,555,0
188,323,323,0
625,337,625,1
364,714,714,0
136,38,136,1
468,371,371,0
448,772,772,0
604,275,275,0
510,663,663,0
23,700,700,0
333,56,333,1
13,299,299,0
180,117,117,0
494,365,365,0
575,651,651,0
672,777,777,0
489,717,717,0
686,181,181,0
52,755,755,0
210,168,168,0
600,44,44,0
470,341,341,0
644,149,644,1
241,248,248,0
137,184,184,0
610,45,610,1
783,666,666,0
218,15,218,1
139,285,139,1
129,580,129,1
732,525,732,1
30,192,30,1
69,603,603,0
613,661,613,1
65,23,23,0
608,333,608,1
336,232,232,0
48,132,132,0
180,652,180,1
791,570,570,0
604,100,100,0
360,63,63,0
194,579,579,0
203,449,203,1
762,680,762,1
639,774,774,0
316,166,316,1
444,652,444,1
120,491,491,0
124,504,124,1
146,469,469,0
264,29,264,1
551,200,551,1
525,123,525,1
228,674,674,0
427,458,427,1
518,254,518,1
588,561,588,1
743,421,421,0
626,234,234,0
399,715,715,0
773,726,773,1
178,152,152,0
223,248,248,0
557,738,557,1
762,247,247,0
542,362,362,0
401,329,401,1
432,437,432,1
110,151,110,1
704,748,704,1
647,4,4,0
470,136,136,0
150,459,459,0
378,505,505,0
160,325,325,0
141,287,141,1
350,278,350,1
731,599,731,1
9,532,9,1
71,550,550,0
332,53,332,1
785,268,785,1
45,53,53,0
698,478,478,0
273,374,273,1
620,612,612,0
445,621,621,0
473,600,473,1
669,543,543,0
697,396,697,1
55,242,55,1
277,312,277,1
650,707,707,0
218,711,711,0
584,631,631,0
485,701,701,0
627,39,39,0
757,22,22,0
372,438,438,0
70,663,70,1
446,321,446,1
442,470,442,1
425,681,425,1
554,192,554,1
109,98,109,1
162,213,162,1
134,21,134,1
526,663,663,0
416,783,416,1
569,430,569,1
116,533,533,0
410,141,410,1
323,73,73,0
54,305,305,0
669,681,669,1
265,251,265,1
421,422,421,1
115,428,428,0
371,325,371,1
329,566,566,0
470,317,317,0
784,745,745,0
772,172,772,1
528,43,528,1
345,368,368,0
372,34,34,0
425,101,101,0
142,313,313,0
98,716,716,0
29,439,29,1
716,606,606,0
352,790,352,1
142,222,142,1
256,25,25,0
772,104,772,1
464,533,533,0
56,279,56,1
667,374,374,0
476,602,476,1
748,167,748,1
501,102,102,0
507,301,301,0
181,558,558,0
169,497,169,1
166,463,166,1
377,593,377,1
436,351,436,1
129,110,110,0
730,539,539,0
122,168,168,0
22,207,22,1
572,522,572,1
766,418,418,0
318,429,429,0
10,336,336,0
566,641,566,1
593,129,129,0
502,431,431,0
348,385,348,1
3,668,3,1
103,369,103,1
784,405,405,0
402,486,486,0
505,115,115,0
649,758,649,1
372,352,352,0
452,514,514,0
435,541,541,0
216,505,505,0
460,676,676,0
432,214,214,0
701,126,701,1
619,202,202,0
751,632,632,0
34,406,406,0
647,621,647,1
351,573,573,0
243,699,699,0
368,521,521,0
430,141,430,1
765,379,765,1
37,428,428,0
366,668,366,1
82,201,82,1
379,133,133,0
762,169,169,0
341,68,341,1
62,163,163,0
324,51,51,0
407,274,274,0
155,439,155,1
706,469,706,1
122,747,747,0
764,62,62,0
363,781,781,0
731,334,731,1
302,348,302,1
47,104,47,1
93,88,93,1
452,177,177,0
189,723,723,0
377,466,466,0
650,579,650,1
386,241,386,1
524,529,524,1
441,51,441,1
425,402,425,1
342,462,342,1
31,745,745,0
281,397,397,0
212,330,212,1
686,185,185,0
87,349,349,0
428,279,428,1
305,376,376,0
523,22,22,0
681,605,681,1
309,557,557,0
245,567,245,1
148,474,474,0
564,684,684,0
694,681,694,1
324,327,327,0
668,301,301,0
176,166,166,0
721,315,721,1
719,438,438,0
89,604,604,0
704,682,704,1
392,167,392,1
337,488,337,1
245,597,245,1
787,18,787,1
729,146,729,1
708,502,708,1
355,143,143,0
372,671,671,0
334,269,269,0
313,784,784,0
36,440,36,1
133,289,133,1
291,158,158,0
209,22,209,1
285,380,380,0
753,105,105,0
799,6,6,0
633,425,633,1
328,796,796,0
80,724,724,0
484,413,413,0
490,34,490,1
42,82,42,1
388,203,388,1
502,376,502,1
725,550,550,0
291,138,138,0
557,285,557,1
578,495,495,0
187,73,187,1
671,439,671,1
172,441,172,1
694,248,694,1
775,124,124,0
256,434,434,0
169,439,169,1
771,294,771,1
248,551,551,0
30,268,30,1
152,604,604,0
32,170,32,1
749,756,756,0
153,286,153,1
29,415,29,1
220,468,220,1
406,125,125,0
335,99,99,0
332,592,592,0
563,780,563,1
573,233,233,0
338,21,338,1
377,178,377,1
448,265,265,0
464,796,796,0
354,400,400,0
285,668,285,1
427,625,427,1
629,770,629,1
182,131,131,0
731,30,731,1
398,644,398,1
507,338,507,1
339,751,751,0
312,485,312,1
418,97,418,1
462,169,169,0
442,295,442,1
431,510,431,1
779,520,520,0
302,297,297,0
501,605,605,0
224,560,560,0
380,58,58,0
488,705,705,0
654,614,614,0
484,671,484,1
506,328,328,0
352,19,19,0
347,45,347,1
333,263,263,0
645,516,645,1
41,271,271,0
143,435,143,1
151,706,706,0
696,336,336,0
207,692,692,0
84,375,84,1
349,22,349,1
229,539,539,0
390,797,797,0
408,263,263,0
352,552,552,0
15,45,15,1
178,622,622,0
705,304,705,1
560,469,469,0
463,270,270,0
29,109,109,0
182,388,388,0
700,107,700,1
784,16,16,0
737,241,737,1
596,591,596,1
357,396,357,1
681,627,681,1
20,511,20,1
696,541,541,0
438,127,438,1
493,750,493,1
410,344,410,1
510,375,375,0
129,398,398,0
662,246,246,0
446,294,446,1
564,287,287,0
629,10,629,1
795,420,420,0
460,698,698,0
588,412,588,1
120,758,758,0
141,263,263,0
76,471,76,1
598,330,598,1
424,219,424,1
352,614,614,0
112,18,112,1
324,693,693,0
332,612,612,0
652,182,182,0
671,501,671,1
303,166,166,0
56,575,56,1
697,96,697,1
528,167,528,1
623,201,623,1
628,687,687,0
206,408,206,1
245,711,711,0
60,253,253,0
379,394,394,0
143,528,528,0
228,719,228,1
527,673,527,1
93,18,93,1
751,171,171,0
694,349,694,1
32,762,32,1
507,241,507,1
176,262,262,0
263,210,263,1
327,354,327,1
141,208,141,1
699,708,699,1
244,543,543,0
723,288,288,0
451,32,32,0
697,583,583,0
123,259,259,0
370,424,424,0
325,664,664,0
11,26,26,0
401,286,286,0
584,220,220,0
286,212,286,1
582,248,248,0
164,630,164,1
367,650,367,1
361,319,361,1
691,164,691,1
698,226,698,1
368,588,588,0
256,51,51,0
714,744,714,1
416,274,274,0
794,50,794,1
390,175,175,0
157,366,157,1
315,787,787,0
491,650,650,0
532,205,205,0
38,171,171,0
567,755,567,1
201,135,135,0
200,88,200,1
157,753,157,1
344,628,344,1
320,722,320,1
372,95,95,0
521,50,521,1
546,646,546,1
311,370,370,0
280,23,23,0
127,672,127,1
55,270,270,0
285,155,155,0
603,229,603,1
130,440,130,1
195,791,791,0
496,657,496,1
121,140,121,1
65,100,65,1
800,775,800,1
168,777,777,0
131,40,131,1
518,690,518,1
476,380,476,1
577,77,77,0
611,205,205,0
316,76,316,1
580,68,68,0
166,4,166,1
707,562,707,1
699,163,163,0
65,311,65,1
222,13,13,0
537,182,537,1
757,27,27,0
769,272,272,0
772,103,103,0
147,148,147,1
8,604,8,1
86,77,77,0
484,595,484,1
521,518,518,0
257,51,257,1
542,278,542,1
339,510,339,1
407,237,407,1
392,461,392,1
142,713,713,0
705,651,651,0
558,539,539,0
163,269,163,1
23,692,23,1
390,418,418,0
32,617,32,1
31,582,31,1
418,278,418,1
768,179,768,1
689,541,541,0
621,193,621,1
624,154,154,0
21,567,567,0
582,715,715,0
36,678,36,1
789,485,789,1
665,54,54,0
643,784,643,1
749,347,347,0
192,689,192,1
315,134,134,0
699,282,699,1
202,170,202,1
253,108,108,0
741,242,242,0
216,420,420,0
680,770,770,0
358,533,533,0
307,219,307,1
667,137,137,0
190,343,343,0
140,568,568,0
511,625,511,1
470,439,439,0
3,563,3,1
45,387,387,0
405,180,180,0
228,361,228,1
127,613,127,1
89,338,338,0
451,362,362,0
213,303,303,0
300,713,713,0
661,421,421,0
505,504,505,1
340,638,340,1
691,451,451,0
623,10,623,1
262,546,546,0
775,710,710,0
132,484,132,1
400,631,631,0
586,716,586,1
358,788,358,1
461,486,461,1
217,751,751,0
390,540,540,0
578,254,254,0
300,334,334,0
379,575,575,0
612,53,612,1
69,229,229,0
1,43,43,0
659,415,415,0
366,370,366,1
378,683,683,0
435,634,634,0
493,167,493,1
386,369,369,0
675,629,629,0
719,256,719,1
568,175,568,1
590,283,590,1
644,356,356,0
445,734,445,1
415,96,415,1
429,755,429,1
400,620,620,0
38,304,38,1
186,378,186,1
489,85,85,0
306,551,551,0
605,180,180,0
126,452,126,1
411,219,219,0
777,87,777,1
204,690,690,0
654,679,679,0
39,258,258,0
456,73,73,0
116,210,116,1
217,470,217,1
414,468,414,1
760,71,71,0
175,597,175,1
665,724,724,0
194,171,171,0
42,586,42,1
487,420,420,0
528,587,528,1
137,353,137,1
165,512,165,1
651,721,721,0
300,625,625,0
643,518,643,1
633,662,633,1
758,304,758,1
578,308,308,0
575,518,518,0
673,469,469,0
392,362,362,0
254,153,254,1
96,20,20,0
498,638,498,1
642,494,642,1
667,494,494,0
654,752,752,0
62,150,62,1
149,467,467,0
591,778,778,0
160,510,160,1
73,677,73,1
281,408,408,0
44,365,44,1
573,714,714,0
611,558,611,1
702,412,702,1
497,714,714,0
748,359,748,1
45,719,719,0
120,436,120,1
98,660,660,0
377,279,279,0
674,396,674,1
775,320,320,0
121,471,121,1
241,303,303,0
331,764,764,0
97,673,673,0
231,128,128,0
440,590,590,0
216,262,262,0
549,571,549,1
65,385,65,1
360,123,123,0
86,68,86,1
436,751,751,0
663,343,663,1
583,459,583,1
714,194,714,1
254,272,272,0
490,391,490,1
319,423,423,0
599,619,619,0
245,557,557,0
673,73,673,1
351,721,721,0
185,20,20,0
86,495,495,0
656,304,656,1
271,381,271,1
543,762,543,1
389,13,13,0
155,672,155,1
10,561,561,0
351,319,351,1
80,396,80,1
53,208,208,0
597,56,56,0
451,646,646,0
589,210,589,1
647,651,651,0
627,643,643,0
426,87,426,1
715,520,715,1
685,756,756,0
544,628,544,1
746,185,746,1
742,606,606,0
561,43,43,0
623,779,623,1
253,668,253,1
132,551,551,0
613,301,301,0
16,135,135,0
719,422,422,0
299,32,32,0
673,234,234,0
106,737,737,0
794,557,557,0
547,225,547,1
13,228,228,0
611,776,611,1
688,304,688,1
391,742,742,0
600,282,600,1
159,257,159,1
449,513,513,0
289,789,789,0
70,244,70,1
403,117,403,1
779,544,544,0
193,677,677,0
138,688,138,1
436,139,139,0
392,305,392,1
641,756,756,0
505,596,505,1
780,232,232,0
164,226,164,1
517,664,664,0
25,576,576,0
166,424,166,1
649,346,649,1
130,238,130,1
413,57,57,0
769,663,663,0
777,678,777,1
482,614,614,0
710,357,710,1
285,208,285,1
413,233,233,0
182,613,613,0
338,16,16,0
204,698,204,1
7,640,7,1
344,292,344,1
307,40,307,1
720,200,720,1
792,667,792,1
579,345,345,0
617,154,154,0
161,705,705,0
387,488,387,1
738,665,738,1
57,532,532,0
243,592,592,0
161,570,570,0
679,547,679,1
668,616,616,0
586,133,586,1
298,761,298,1
478,796,478,1
576,659,576,1
226,68,68,0
60,617,617,0
698,653,698,1
58,580,58,1
574,288,574,1
224,566,566,0
148,632,632,0
7,754,7,1
211,613,613,0
566,124,124,0
320,543,543,0
716,581,581,0
426,184,184,0
409,215,409,1
177,308,177,1
720,744,744,0
522,314,314,0
579,296,296,0
307,195,307,1
547,690,547,1
174,791,174,1
579,291,291,0
541,699,699,0
758,607,758,1
786,11,786,1
437,140,437,1
204,753,204,1
223,319,223,1
350,397,350,1
393,455,393,1
94,263,263,0
614,242,614,1
403,444,444,0
615,365,365,0
59,444,59,1
118,141,141,0
221,81,221,1
695,579,579,0
748,159,748,1
126,1,126,1
560,94,560,1
439,409,409,0
542,229,542,1
699,219,699,1
495,366,366,0
119,164,164,0
731,626,626,0
93,514,93,1
609,723,723,0
800,472,472,0
101,783,101,1
450,74,450,1
529,334,334,0
360,628,360,1
30,63,63,0
480,449,480,1
442,205,205,0
496,497,496,1
394,502,394,1
98,698,698,0
692,794,794,0
223,45,223,1
639,628,628,0
197,440,440,0
60,773,773,0
22,312,22,1
797,210,797,1
753,452,452,0
531,175,175,0
329,666,666,0
783,329,329,0
395,369,369,0
608,298,608,1
568,785,785,0
381,447,381,1
309,375,309,1
688,32,32,0
62,785,785,0
682,754,682,1
52,727,727,0
519,652,519,1
575,86,86,0
441,699,699,0
315,596,596,0
582,268,582,1
410,532,410,1
587,718,718,0
629,469,629,1
316,76,316,1
441,179,179,0
340,187,340,1
770,458,770,1
730,582,582,0
179,706,706,0
292,370,370,0
188,730,730,0
568,647,568,1
181,184,184,0
732,495,732,1
264,553,553,0
86,788,788,0
162,467,467,0
262,762,262,1
38,676,676,0
554,502,554,1
247,598,598,0
61,41,61,1
134,487,487,0
72,512,512,0
179,553,553,0
116,261,261,0
260,338,260,1
616,699,699,0
762,486,486,0
668,453,453,0
351,309,309,0
476,452,476,1
360,301,301,0
585,104,585,1
210,361,361,0
486,485,486,1
580,755,580,1
532,76,532,1
358,645,358,1
261,243,261,1
386,278,278,0
511,476,476,0
647,473,473,0
318,569,569,0
535,9,9,0
647,230,230,0
70,130,70,1
171,197,171,1
284,513,513,0
230,254,254,0
643,724,724,0
190,481,481,0
281,656,656,0
52,272,272,0
364,327,364,1
673,394,394,0
723,330,723,1
130,673,130,1
341,114,114,0
649,340,340,0
137,13,137,1
702,794,702,1
604,306,306,0
208,212,212,0
496,591,496,1
437,259,259,0
477,11,477,1
736,307,307,0
26,160,26,1
691,585,691,1
712,328,712,1
139,225,139,1
390,204,204,0
610,59,59,0
679,317,317,0
174,343,343,0
80,49,80,1
19,755,19,1
599,581,581,0
391,695,391,1
450,433,450,1
415,489,415,1
537,237,537,1
793,366,793,1
43,156,156,0
711,551,551,0
141,223,223,0
323,206,206,0
31,416,31,1
577,635,635,0
686,338,338,0
351,348,348,0
123,272,272,0
742,697,697,0
173,490,490,0
632,773,773,0
756,705,705,0
317,245,245,0
400,344,344,0
391,441,441,0
515,546,546,0
604,43,43,0
375,133,133,0
405,790,405,1
518,357,518,1
317,219,219,0
761,383,383,0
59,373,59,1
152,400,152,1
450,639,450,1
770,195,770,1
632,698,632,1
623,70,70,0
415,365,365,0
281,141,141,0
653,55,55,0
387,108,108,0
637,588,588,0
232,555,232,1
163,720,163,1
657,297,657,1
290,81,81,0
6,170,6,1
257,674,674,0
584,692,692,0
746,103,103,0
613,710,710,0
308,125,125,0
299,4,4,0
733,561,561,0
81,159,159,0
189,466,466,0
435,8,8,0
193,544,544,0
612,70,70,0
476,54,476,1
549,445,549,1
477,150,477,1
481,270,481,1
586,576,576,0
11,130,130,0
108,5,108,1
120,75,75,0
252,570,570,0
217,714,714,0
195,118,195,1
423,531,531,0
754,660,754,1
726,731,726,1
376,708,708,0
109,430,430,0
165,190,165,1
703,307,703,1
601,532,532,0
713,759,713,1
721,598,598,0
65,724,724,0
463,233,233,0
328,736,736,0
81,295,295,0
699,648,699,1
502,128,502,1
376,411,376,1
174,287,287,0
178,248,248,0
786,520,786,1
156,298,298,0
223,346,223,1
793,746,793,1
259,717,717,0
527,9,9,0
97,689,689,0
141,120,141,1
636,600,600,0
667,389,667,1
439,385,385,0
219,785,785,0
502,143,502,1
444,156,444,1
547,4,547,1
325,362,362,0
292,706,706,0
281,350,350,0
719,346,346,0
77,523,523,0
84,596,84,1
63,758,63,1
93,515,93,1
493,599,493,1
709,182,709,1
379,126,126,0
334,570,570,0
230,638,230,1
208,523,523,0
599,772,772,0
649,686,649,1
685,380,380,0
647,523,647,1
326,676,326,1
138,613,138,1
788,347,347,0
464,38,38,0
11,734,11,1
313,64,313,1
638,131,131,0
580,668,580,1
104,381,381,0
323,695,323,1
349,720,349,1
246,351,246,1
494,493,494,1
716,386,386,0
503,784,503,1
657,377,377,0
142,228,228,0
400,698,698,0
648,473,473,0
457,738,738,0
295,644,295,1
315,511,511,0
427,304,427,1
378,325,325,0
138,217,138,1
514,763,514,1
113,584,113,1
754,781,781,0
145,742,742,0
354,264,264,0
410,513,513,0
166,271,166,1
747,653,653,0
754,52,754,1
444,287,444,1
427,651,427,1
410,10,410,1
441,150,441,1
212,247,247,0
355,316,316,0
127,570,570,0
184,242,184,1
486,753,486,1
128,609,128,1
598,674,674,0
307,752,307,1
517,241,517,1
736,298,736,1
7,681,7,1
350,30,350,1
97,58,97,1
770,378,770,1
56,65,65,0
199,3,3,0
510,323,510,1
468,393,393,0
668,760,760,0
196,729,729,0
298,580,580,0
99,319,99,1
227,501,501,0
510,162,162,0
